date,title,intro,author,url
1579789680,auch fuer merkel ist trump der gegner,"Wie Grünenchef Habeck hat sich auch Angela Merkel beim Weltwirtschaftsforum in Davos klar von US-Präsident Trump abgegrenzt. Wie ihre eigenen Lösungen konkret aussehen, blieb jedoch offen.",['Michael Sauga'],https://www.spiegel.de/wirtschaft/auch-fuer-merkel-ist-trump-der-gegner-a-cafb1b08-23a7-4197-8b68-396e8797f094
1579777200,greta thunberg und donald trump die oekonomie der er jahre,"Europa setzt auf Grün. Aber was dieses Jahrzehnt wirklich für Welt und Wirtschaft bringen wird, entscheidet sich anderswo. ",['Christian Schütte'],https://www.manager-magazin.de/unternehmen/greta-thunberg-und-donald-trump-die-oekonomie-der-20er-jahre-a-00000000-0002-0001-0000-000169070104
1579777200,elektroautos daimler volkswagen und bmw droht eine batteriekrise,"Die deutschen Konzernbosse werfen ein E-Modell nach dem anderen auf den Markt. Aber ihnen fehlen die Batteriezellen – und die Fähigkeit, mit diesen umzugehen. Der Aufbruch in die abgasfreie Zukunft gerät zum Stotterstart.","['Michael Freitag', 'Margret Hucko']",https://www.manager-magazin.de/unternehmen/elektroautos-daimler-volkswagen-und-bmw-droht-eine-batteriekrise-a-00000000-0002-0001-0000-000169070106
1579764780,davos ticker angela merkel redet donald trump schon weg,Am WEF-Tagungsort in Davos wird heute Kanzlerin Angela Merkel reden. Deutsche-Bank-Chef Christian Sewing wirft der EZB Versäumnisse vor. Lesen Sie die wichtigsten Entwicklungen im Überblick.,,https://www.manager-magazin.de/politik/weltwirtschaft/davos-ticker-angela-merkel-redet-donald-trump-schon-weg-a-1304275.html
1579764731,nordkorea nimmt erstmals an muenchner sicherheitskonferenz teil,In diesem Jahr wird Nordkorea zum ersten Mal einen Regierungsvertreter zur Münchner Sicherheitskonferenz schicken. Auch der iranische Außenminister hat sich angekündigt.,,https://www.spiegel.de/politik/deutschland/nordkorea-nimmt-erstmals-an-muenchner-sicherheitskonferenz-teil-a-7dbdd9d5-f369-4221-bd16-b7021276a650
1579755116,lage am morgen bernie sanders hillary clinton trump auschwitz queen,Überall wird an die Befreiung von Auschwitz erinnert - doch der Antisemitismus nimmt wieder zu. Und: In den USA wird Hillary Clinton zur unfreiwilligen Helferin für Bernie Sanders. Das ist die Lage am Donnerstag.,['Markus Feldenkirchen'],https://www.spiegel.de/ausland/lage-am-morgen-bernie-sanders-hillary-clinton-trump-auschwitz-queen-a-0262ce45-ac5c-45c9-89fa-72490fc83d44
1579745593,tuerkei mevluet cavusoglu wirft eu bruch des fluechtlingsabkommens vor,Am Freitag reist Kanzlerin Merkel in die Türkei. Kurz zuvor beklagt sich nun Außenminister Cavusoglu in einem Interview über die EU: Die habe wichtige Vereinbarungen des Flüchtlingsabkommens nicht eingehalten.,,https://www.spiegel.de/politik/deutschland/tuerkei-mevluet-cavusoglu-wirft-eu-bruch-des-fluechtlingsabkommens-vor-a-cf074f71-f55e-484b-88c2-80a1cff98dd5
1579712417,lilium jet lufttaxi startup weiter in erklaerungsnot,Experten zweifeln an den Versprechen des deutschen Lufttaxi-Herstellers Lilium. Die Firma sieht sich zu Unrecht an den Pranger gestellt. Doch die Kritiker legen jetzt nach.,"['Marco Evers', 'Christoph Seidler']",https://www.spiegel.de/wissenschaft/technik/lilium-jet-lufttaxi-startup-weiter-in-erklaerungsnot-a-381bee6a-b4bc-4c75-b87b-d2182162a40e
1579703225,kabinett beschliesst aktionsplan fuer integration von fachkraeften,"Die Rede ist von einem ""Paradigmenwechsel"": Mit Sprachangeboten und Aufklärungsarbeit will die Bundesregierung mögliche Migranten schon in deren Heimatland über Deutschland informieren.",,https://www.spiegel.de/politik/deutschland/kabinett-beschliesst-aktionsplan-fuer-integration-von-fachkraeften-a-11aea8b8-932f-4e82-80ea-7d8ed8fc093b
1579697160,us nobelpreistraeger robert shiller der naechste crash koennte massiv sein,Die USA sind stärker als je zuvor: Mit dieser Botschaft ist Donald Trump nach Davos gekommen. Nobelpreisträger Robert Shiller hält dennoch einen heftigen Absturz der US-Wirtschaft für möglich.,"['David Böcking', 'Michael Sauga']",https://www.spiegel.de/wirtschaft/us-nobelpreistraeger-robert-shiller-der-naechste-crash-koennte-massiv-sein-a-99ae03c8-944e-4ecb-a74e-7010521bed19
1579694520,newsticker vom world economic forum wef in davos in der schweiz,Beim Weltwirtschaftsforum (WEF) in Davos haben heute EU-Kommissionspräsidentin Ursula von der Leyen und Prinz Charles das Wort. US-Präsident Donald Trump verabschiedet sich mit den üblichen Drohungen aus der Schweiz. Lesen Sie alle wichtigen Entwicklungen im Überblick.,,https://www.manager-magazin.de/politik/weltwirtschaft/newsticker-vom-world-economic-forum-wef-in-davos-in-der-schweiz-a-1304237.html
1579688912,french president emmanuel macron risks it all,"In the second half of his term, French President Emmanuel Macron has been pursuing many of his political goals unilaterally. Whether it's pushing through controversial pension reforms or meeting with unpopular autocrats, why is Macron taking such risks?",['Britta Sandberg'],https://www.spiegel.de/international/europe/french-president-emmanuel-macron-risks-it-all-a-9f463a02-de1b-4b3a-841b-d156c9ddfda6
1579668960,die lage am morgen donald trump robert habeck hans georg maassen angela merkel,Der Grünenchef ist fassungslos über den US-Präsidenten. Hans-Georg Maaßen sichert die Demokratie. Und Angela Merkel steht heute ein Horrortermin bevor. Das ist die Lage am Mittwoch.,['Markus Feldenkirchen'],https://www.spiegel.de/politik/deutschland/die-lage-am-morgen-donald-trump-robert-habeck-hans-georg-maassen-angela-merkel-a-3a36832c-40dd-455f-bf84-5824c618d30f
1579625700,newsticker vom wef in davos weltwirtschaftsforum news,Heute beginnt das Weltwirtschaftsforum (WEF) in Davos. Lesen Sie alle wichtigen Entwicklungen im Überblick.,,https://www.manager-magazin.de/politik/weltwirtschaft/newsticker-vom-wef-in-davos-weltwirtschaftsforum-news-a-1304223.html
1579622996,news des tages weltwirtschaftsforum in davos greta thunberg vs donald trump,In Davos hat das Weltwirtschaftsforum begonnen. Das Coronavirus könnte sich auch in Europa ausbreiten und frühere Mitglieder der Kohlekommission werfen der Regierung Wortbruch vor. Das ist die Lage am Abend.,['Anna-Sophie Schneider'],https://www.spiegel.de/politik/deutschland/news-des-tages-weltwirtschaftsforum-in-davos-greta-thunberg-vs-donald-trump-a-1cb37307-329f-4041-933b-bb09bdb705e2
1579608240,davos donald trump preist eigene wirtschaftspolitik,"Sinkende Arbeitslosenzahlen, das Handelsabkommen mit China - auf dem . Treffen der Wirtschaftselite in Davos gibt sich US-Präsident Trump selbstgefällig: ""Der amerikanische Traum ist zurück.""",,https://www.spiegel.de/wirtschaft/soziales/davos-donald-trump-preist-eigene-wirtschaftspolitik-a-b61ff9e4-8a8f-4a0c-811b-2d7cba04b8d4
1579590540,weltwirtschaftsforum davos stiehlt greta thunberg donald trump die show,,,https://www.manager-magazin.de/politik/weltwirtschaft/weltwirtschaftsforum-davos-stiehlt-greta-thunberg-donald-trump-die-show-a-1304218.html
1579589340,weltwirtschaftsforum hat fuer davos grossen werbewert,Zu Beginn des . Treffens der Wirtschaftselite in Davos werden mit Spannung die Reden von US-Präsident Trump und Umweltaktivistin Thunberg erwartet. Der Alpenort freut sich aus anderen Gründen über die Gäste.,,https://www.spiegel.de/wirtschaft/soziales/weltwirtschaftsforum-hat-fuer-davos-grossen-werbewert-a-3e3ac42d-0411-43d1-a348-1c8008022128
1579584480,kohleausstieg fruehere kohlekommission mitglieder werfen regierung wortbruch vor,Eigentlich wollte sich die Regierung bei der Energiewende an den Plan der Kohlekommission halten. Doch nun beklagen frühere Mitglieder nach SPIEGEL-Informationen einen Wortbruch.,['Susanne Götze'],https://www.spiegel.de/wissenschaft/natur/kohleausstieg-fruehere-kohlekommission-mitglieder-werfen-regierung-wortbruch-vor-a-b94f0df7-e3e8-4e84-9db4-c5495ff416d4
1579546800,libyen wie wahrscheinlich ist ein einsatz der bundeswehr,Die Libyen-Konferenz in Berlin gilt als ein Erfolg deutscher Außenpolitik. Ein Thema wird aber vorerst nicht angegangen: eine europäische Friedenstruppe für das Land unter Beteiligung der Bundeswehr.,"['Matthias Gebauer', 'Severin Weiland']",https://www.spiegel.de/politik/deutschland/libyen-wie-wahrscheinlich-ist-ein-einsatz-der-bundeswehr-a-b154d302-4e07-4c4b-b408-1c8824989cb3
1579540020,der tag mit bahlsen escada und freshfields,,,https://www.manager-magazin.de/extra/newsletter/a-1304210.html
1579539660,news des tages bilanz der berliner libyen konferenz,"In Brüssel geht es darum, wie die Ergebnisse des Libyen-Gipfels umgesetzt werden können. Politische Krise in Norwegen. Prinz Harry spricht erstmals selbst über seinen Rückzug. Das ist die Lage am Abend.",['Vanessa Steinmetz'],https://www.spiegel.de/politik/deutschland/news-des-tages-bilanz-der-berliner-libyen-konferenz-a-8e88a2e8-7c9a-4ef8-a927-9b41240a5255
1579539600,einmal zurueck bitte,"Es gibt Orte, an denen die Zwanzigerjahre noch ziemlich lebendig sind. Natürlich in Berlin, wo sonst? Willkommen in der Zeitmaschine! Von Markus Deggerich",,https://www.spiegel.de/geschichte/einmal-zurueck-bitte-a-5b288b2d-0002-0001-0000-000168895832
1579520160,libyen gipfel presseschau zu den ergebnissen des treffens in berlin,Durchbruch oder bloß ein kleiner Schritt? Viele Medien in Deutschland loben die Ergebnisse des Libyen-Gipfels in Berlin. International herrscht dagegen größere Skepsis - die Pressestimmen.,,https://www.spiegel.de/politik/deutschland/libyen-gipfel-presseschau-zu-den-ergebnissen-des-treffens-in-berlin-a-31913081-77bb-4147-a656-e47b6189603f
1579515180,irans aussenminister sagt teilnahme an weltwirtschaftsforum in davos ab,"""Diese Reise wird leider nicht stattfinden"": Irans Außenminister Sarif kommt nicht wie geplant zum Weltwirtschaftsforum nach Davos. Ein Sprecher nennt eine ""abrupte Programmänderung"" als Grund.",,https://www.spiegel.de/ausland/irans-aussenminister-sagt-teilnahme-an-weltwirtschaftsforum-in-davos-ab-a-18e6bc04-5506-455f-a512-b9846d63338d
1579503600,angela merkel nach libyen gipfel keine militaerische loesung,Die Bundeskanzlerin lobt zum Abschluss des Gipfels die Einigkeit der Teilnehmer. Das nächste Treffen soll bald folgen. Sehen Sie hier ihre wichtigsten Aussagen im Video.,,https://www.spiegel.de/ausland/angela-merkel-nach-libyen-gipfel-keine-militaerische-loesung-a-aff425fe-99be-4f72-8815-2343e24b707b
1579467120,der durchbruch,"Dank der deutschen Vermittlung haben sich die wichtigsten Libyen-Akteure auf einen Friedensplan geeinigt. Jetzt muss die Staatengemeinschaft den diplomatischen Erfolg militärisch absichern, auch die Bundeswehr.","['Matthias Gebauer', 'Christoph Schult']",https://www.spiegel.de/politik/deutschland/der-durchbruch-a-5c9b3c53-b5a2-44eb-9f62-95fd2acbb024
1579458300,libyen konferenz teilnehmer einigen sich auf waffenembargo und ende der militaerischen unterstuetzung,"Beim Libyen-Gipfel in Berlin hat es eine Einigung gegeben. Man verpflichte sich, ""eine Einmischung in dem bewaffneten Konflikt"" zu unterlassen, hieß es.",,https://www.spiegel.de/ausland/libyen-konferenz-teilnehmer-einigen-sich-auf-waffenembargo-und-ende-der-militaerischen-unterstuetzung-a-d72247b2-bc49-444e-9315-8eeeca1cb675
1579449872,virtual reality spezialistin was macht man da berufe erklaert,"Berufe für unsere Eltern erklärt: Johanna erzählt, wie ihr Alltag aussieht und wie viel man in ihrem Beruf verdienen kann.",['Korinna Kurze'],https://www.spiegel.de/start/virtual-reality-spezialistin-was-macht-man-da-berufe-erklaert-a-f8792177-15a9-4052-baa0-c2b6ea7baf39
1579446120,libyen konferenz in berlin erdogan macht klare ansage an general haftar,"In Berlin hat die internationale Libyen-Konferenz begonnen. Der türkische Präsident Erdogan forderte den abtrünnigen General Haftar auf, als Erstes die Kämpfe einzustellen.",,https://www.spiegel.de/ausland/libyen-konferenz-in-berlin-erdogan-macht-klare-ansage-an-general-haftar-a-a7694c88-7fe7-4126-b280-5c05ef758193
1579427340,libyen erklaerung sieht offenbar entwaffnung der milizen vor,Kurz vor Beginn der Libyen-Konferenz waren die Ziele anscheinend bereits abgesteckt: Man will sich auf härtere Sanktionen einigen - und stärker gegen die Gegner der offiziellen Regierung vorgehen.,,https://www.spiegel.de/ausland/libyen-erklaerung-sieht-offenbar-entwaffnung-der-milizen-vor-a-c0dac0d4-8f1f-4cc8-a54c-8dcb5b7933f2
1579423815,libyen gibt es fuer europa ueberhaupt eine rote linie interview mit vincent cochetel unhcr,"Beim Libyen-Gipfel in Berlin wird auch über das Schicksal Zehntausender Flüchtlinge verhandelt. Der Sonderbeauftragte des UNHCR erklärt, wie seine Besuche in den Folterlagern wirklich ablaufen.",['Steffen Lüdke'],https://www.spiegel.de/ausland/libyen-gibt-es-fuer-europa-ueberhaupt-eine-rote-linie-interview-mit-vincent-cochetel-unhcr-a-ab7c4a88-1d8e-4aef-a1c3-f49573574f80
1579413285,kann uns der kapitalismus noch retten,"Beim Weltwirtschaftsforum wird sich diese Woche alles um Klima und Umwelt drehen. Aus einem politisch-moralischen Problem wird ein ökonomisches, denn die Kapitalmärkte wachen auf. Wenn das mal gut geht.",['Henrik Müller'],https://www.spiegel.de/wirtschaft/soziales/kann-uns-der-kapitalismus-noch-retten-a-f70ee45b-fab3-4740-9a06-60678b5b1dcf
1579389180,sarraj fordert internationale schutztruppe,Libyens Ministerpräsident Sarraj hat sich offen für eine internationale Schutzmission unter Uno-Führung in seinem Land gezeigt. In einem Interview kritisierte er gleichzeitig die EU als zu zögerlich.,,https://www.spiegel.de/ausland/sarraj-fordert-internationale-schutztruppe-a-69f8a295-f329-4345-8573-26f3a38f8b70
1579369980,davos  kapitalismus retten,Die gewärtige Eintrübung der wirtschaftlichen Lage weckt Erinnerungen an die letzte deutsche Dauerkrise: Vor anderthalb Jahrzehnten schien der Abstieg unausweichlich. Können wir aus diesen Erfahrungen etwas lernen?,['Henrik Müller'],https://www.manager-magazin.de/politik/deutschland/davos-2020-kapitalismus-retten-a-1304188.html
1579364100,cdu vorstandsklausur hamburg keine perle fuer kramp karrenbauer,Hier wurde Annegret Kramp-Karrenbauer vor einem guten Jahr zur Vorsitzenden gewählt – nun wollte sie in Hamburg mit ihrer Partei Schwung für  holen. Doch die CDU tut sich schwer.,['Florian Gathmann'],https://www.spiegel.de/politik/deutschland/cdu-vorstandsklausur-hamburg-keine-perle-fuer-kramp-karrenbauer-a-f32ac727-287c-4dfd-94dc-2250569e0519
1579353038,g horst seehofer haelt netzaufbau ohne huawei fuer schwierig,In der Politik gibt es Vorbehalte gegen eine Beteiligung des chinesischen Mobilfunkkonzerns Huawei am Aufbau des G-Mobilfunknetzes in Deutschland. Innenminister Seehofer sieht allerdings kurzfristig keine Alternative.,,https://www.spiegel.de/netzwelt/netzpolitik/5g-horst-seehofer-haelt-netzaufbau-ohne-huawei-fuer-schwierig-a-c4bf5c2a-4faa-4a35-bca5-505a19e1d4c9
1579346516,recep tayyip erdogan fordert eu unterstuetzung fuer tuerkische militaerhilfe in libyen,"Staatschef Erdogan will, dass die EU in Libyen mit der Türkei zusammenarbeitet. Unterdessen fordert der Uno-Sondergesandte für das nordafrikanische Land den Abzug aller internationalen Kämpfer.",,https://www.spiegel.de/ausland/recep-tayyip-erdogan-fordert-eu-unterstuetzung-fuer-tuerkische-militaerhilfe-in-libyen-a-e9b34627-6170-4e0a-b8e5-9e8b57c4409f
1579333174,die lage am samstag krieg in libyen cdu klausur in hamburg,Die Kanzlerin hofft auf einen Durchbruch bei der Libyen-Konferenz. Friedrich Merz sendet eine Botschaft an die CDU-Chefin. Und Dschungelcamper Krause droht neuer Ärger. Die Lage am Samstag.,['Philipp Wittrock'],https://www.spiegel.de/politik/die-lage-am-samstag-krieg-in-libyen-cdu-klausur-in-hamburg-a-99ff0705-d2ff-4939-b512-357fd43a8329
1579290180,greta thunberg vor weltwirtschaftsforum das ist erst der anfang das garantieren wir euch,Das Weltwirtschaftsforum in Davos beginnt am Dienstag. Greta Thunberg hat bei einer Klima-Demonstration in Lausanne schon jetzt eine Ansage gemacht.,,https://www.spiegel.de/wirtschaft/soziales/greta-thunberg-vor-weltwirtschaftsforum-das-ist-erst-der-anfang-das-garantieren-wir-euch-a-4f904d98-7104-4b31-8727-85238dcb4ef0
1579284191,berlin summit war in libya,"In the conflict over Libya, a North African country of considerable strategic importance for Europe, three countries have been setting the agenda betting on a military solution: Russia, the United Arab Emirates and Turkey. Does diplomacy still have a chance?","['Markus Becker', 'Christian Esch', 'Christiane Hoffmann', 'Frank Hornig', 'Matthias Gebauer', 'Mirco Keilberth', 'Steffen Lüdke', 'Peter Müller', 'Maximilian Popp', 'Mathieu von Rohr', 'Britta Sandberg', 'Christoph Schult', 'Severin Weiland']",https://www.spiegel.de/international/world/berlin-summit-war-in-libya-a-29aeb93b-304c-45b6-9521-a55a241e5fbd
1579281114,how the libya peace summit in berlin took shape,"The path to this Sunday's peace conference on Libya in Berlin was anything but certain. First, officials in the German government had to convince all the parties in the conflict to attend.","['Christian Esch', 'Matthias Gebauer', 'Christiane Hoffmann', 'Christoph Schult', 'Severin Weiland']",https://www.spiegel.de/international/world/how-the-libya-peace-summit-in-berlin-took-shape-a-8a5ff984-fe2a-4483-8c0f-d6422198f10b
1579280886,italian foreign minister luigi di maio europe stands to lose the most,"The conflict in Libya has spiralled into a proxy war, with Europe right at the center. Italian Foreign Minister Di Maio is pushing for a political solution.",['Frank Hornig'],https://www.spiegel.de/international/world/italian-foreign-minister-luigi-di-maio-europe-stands-to-lose-the-most-a-a4453de7-d1e8-464b-b220-c3cbbd153cab
1579280400,frankreich emmanuel macron der getriebene,"Proteste gegen die Rentenreform, Alleingänge in der Außenpolitik. Emmanuel Macron wird immer mehr zum Einzelkämpfer. Warum geht er solche Risiken ein?",['Britta Sandberg'],https://www.spiegel.de/ausland/frankreich-emmanuel-macron-der-getriebene-a-00000000-0002-0001-0000-000169006311
1579280400,libyen konferenz wie sich die bundesregierung als vermittlerin einbrachte,Die Berliner Friedenskonferenz für Libyen ist schon lange geplant. Doch bei der Vorbereitung musste die Bundesregierung einige Schwierigkeiten überwinden.,"['Christian Esch', 'Matthias Gebauer', 'Christiane Hoffmann', 'Christoph Schult', 'Severin Weiland']",https://www.spiegel.de/politik/libyen-konferenz-wie-sich-die-bundesregierung-als-vermittlerin-einbrachte-a-00000000-0002-0001-0000-000169006308
1579280400,wladimir putin und recep tayyip erdogan gegen europa der welt krieg um libyen,Mit ihrem militärischen Vorstoß haben Russland und die Türkei Fakten geschaffen. Europa muss reagieren. Gibt es noch eine Chance für Diplomatie?,,https://www.spiegel.de/ausland/wladimir-putin-und-recep-tayyip-erdogan-gegen-europa-der-welt-krieg-um-libyen-a-00000000-0002-0001-0000-000169006307
1579280400,thueringen die cdu muss der linken endlich die hand reichen,"Die Christdemokraten behandeln die Linke immer noch als Aussätzige, sogar in Thüringen. Das ist ein schwerer Fehler.",['Steffen Winter'],https://www.spiegel.de/politik/deutschland/thueringen-die-cdu-muss-der-linken-endlich-die-hand-reichen-a-00000000-0002-0001-0000-000169006259
1579274760,guenther krause ach waer er doch im dschungelcamp geblieben,Nach seinem Kurzauftritt im Trash-TV warten wieder Gläubiger auf Günther Krause. Doch es kommt noch schlimmer: Gegen die Frau des ehemaligen Verkehrsministers liegt ein Haftbefehl vor.,"['Jürgen Dahlkamp', 'Gunther Latsch', 'Jörg Schmitt']",https://www.spiegel.de/panorama/leute/guenther-krause-ach-waer-er-doch-im-dschungelcamp-geblieben-a-00000000-0002-0001-0000-000169006281
1579266720,markus soeder im zweifel sind immer die berliner schuld,"Mit seiner Forderung, das Bundeskabinett umzustrukturieren, will Markus Söder auch von den Problemen in Bayern ablenken. Der CSU droht im März eine Wahlschlappe.","['Anna Clauß', 'Jan Friedmann', 'Florian Gathmann']",https://www.spiegel.de/politik/deutschland/markus-soeder-im-zweifel-sind-immer-die-berliner-schuld-a-00000000-0002-0001-0000-000169006277
1579265520,frontex deutlich weniger migranten in die eu,Die Zahl unerlaubter Grenzübertritte in die EU ist  deutlich zurückgegangen. Einen sprunghaften Anstieg gab es aber im östlichen Mittelmeer und auf der Balkanroute.,,https://www.spiegel.de/ausland/frontex-deutlich-weniger-migranten-in-die-eu-a-a55c7b49-9fc4-46a3-a7ea-e2ff0acfbecc
1579262530,merkel reist zu treffen mit erdogan in die tuerkei,Die Gespräche dürften sich vor allem um Flüchtlingspolitik und die Konflikte in Syrien und Libyen drehen: Kommende Woche besucht Bundeskanzlerin Merkel den türkischen Präsidenten Erdogan.,,https://www.spiegel.de/ausland/merkel-reist-zu-treffen-mit-erdogan-in-die-tuerkei-a-3c73d2fe-c317-43b4-9bdb-18eaf4e774be
1579259700,eu chefdiplomat josep borrell muessen interessen staerker durchsetzen notfalls robust,"Der neue EU-Chefdiplomat Josep Borrell zum Einsatz europäischer Soldaten in Libyen und im Irak und zur Zukunft des Atomabkommens. Insgesamt müsse Europa endlich die ""Sprache der Macht"" lernen, auch gegenüber den USA.","['Markus Becker', 'Christiane Hoffmann', 'Peter Müller']",https://www.spiegel.de/ausland/eu-chefdiplomat-josep-borrell-muessen-interessen-staerker-durchsetzen-notfalls-robust-a-00000000-0002-0001-0000-000169006309
1579250160,italien aussenminister luigi di maio europa hat am meisten zu verlieren,Der Libyen-Konflikt weitet sich zu einem Stellvertreterkrieg aus. Mittendrin: die Europäer. Italiens Außenminister Di Maio wirbt im Interview für eine politische Lösung.,['Frank Hornig'],https://www.spiegel.de/ausland/italien-aussenminister-luigi-di-maio-europa-hat-am-meisten-zu-verlieren-a-2e168174-93dc-464e-8056-abf7fbe11118
1579192320,karamba diaby angela merkel sagt spd politiker unterstuetzung zu,Mehrfach erhielt der Bundestagsabgeordnete Karamba Diaby Morddrohungen. Nach Schüssen auf sein Wahlkreisbüro hat sich nun die Kanzlerin demonstrativ zu ihm gestellt.,,https://www.spiegel.de/politik/deutschland/karamba-diaby-angela-merkel-sagt-spd-politiker-unterstuetzung-zu-a-b9909690-d393-4ac1-ab06-6afe9c57815f
1579185420,libyen heiko maas meldet bereitschaft general khalifa haftars zu waffenstillstand,"Im libyschen Bürgerkrieg will Deutschland vermitteln. Nun hat Bundesaußenminister Heiko Maas erklärt, der Rebellenführer Khalifa Haftar habe ihm Zustimmung zu einer Waffenruhe signalisiert.",,https://www.spiegel.de/ausland/libyen-heiko-maas-meldet-bereitschaft-general-khalifa-haftars-zu-waffenstillstand-a-5ac16882-a19c-4f0e-a124-d6ee4a747aa0
1579185063,germany s greens hit adulthood,"Once self-identified as the ""anti-party party,"" Germany's Greens now have aspirations of moving into the Chancellery before long. At age , their story is one of astonishing success -- and change.","['Julia Amalia Heyer', 'Ralf Neukirch']",https://www.spiegel.de/international/germany/germany-s-greens-hit-adulthood-a-bec98872-300e-4782-b850-9ff04d43b25a
1579180080,kompromiss beim kohleausstieg ein beitrag zur deutsch deutschen freundschaft,Regierung und Bundesländer einigen sich auf einen  Milliarden Euro teuren Kompromiss beim Kohleausstieg. Bundesminister Altmaier will damit auch die Bürger in Ost und West befrieden. Der Effekt für das Klima ist zweifelhaft.,"['Gerald Traufetter', 'Stefan Schultz']",https://www.spiegel.de/wirtschaft/soziales/kompromiss-beim-kohleausstieg-ein-beitrag-zur-deutsch-deutschen-freundschaft-a-198bbe00-072f-4a0d-b2b8-00c994383fa5
1579172425,heiko maas im osten libyens gelandet treffen mit general haftar,"Heiko Maas ist zu Gesprächen mit General Haftar im libyschen Bengasi eingetroffen. Haftars Truppen führen Krieg gegen die international anerkannte Regierung in Tripolis, die  Bundesregierung will vermitteln.",,https://www.spiegel.de/ausland/heiko-maas-im-osten-libyens-gelandet-treffen-mit-general-haftar-a-7444bcf3-58a6-434b-9a60-7e460ccd2a0d
1579170960,kohleausstieg michael kretschmer haelt rueckkehr zur atomkraft fuer denkbar,"Sachsens Ministerpräsident Kretschmer gibt sich mit der Einigung von Bund und Ländern zum Kohleausstieg zufrieden. Zu einer anderen umstrittenen Energiequelle sagt er: ""Wir müssen technologieoffen bleiben.""",,https://www.spiegel.de/wirtschaft/soziales/kohleausstieg-michael-kretschmer-haelt-rueckkehr-zur-atomkraft-fuer-denkbar-a-f031ca7f-6205-4aa9-9001-8385001636cc
1579155420,braunkohle kraftwerke kompromiss ueber abschaltplan steht,,,https://www.manager-magazin.de/politik/deutschland/braunkohle-kraftwerke-kompromiss-ueber-abschaltplan-steht-a-1304131.html
1579136882,bund und kohle laender einigen sich auf abschaltplan fuer braunkohle,"Der Kohleausstieg könnte schon  abgeschlossen sein, der Hambacher Forst bleibt: Bei ihrem Gipfeltreffen haben sich die Regierung und die Ministerpräsidenten der Kohleländer auf einen gemeinsamen Plan verständigt.",,https://www.spiegel.de/wirtschaft/soziales/bund-und-kohle-laender-einigen-sich-auf-abschaltplan-fuer-braunkohle-a-65f28ba3-1aa6-4643-88ea-2606b8b9969b
1579108925,can new organ donor law save lives,"German lawmakers are considering making the country's organ donor program opt-out rather than opt-in. Their decision could save many lives, but it's deeply controversial. A transplant recipient and a father who had to choose whether to donate his son's organs share their views on the life and death legislation.",['Cornelia Schmergal'],https://www.spiegel.de/international/can-new-organ-donor-law-save-lives-a-05e6d8b5-4151-4414-ab78-8389d29c2dcc
1579090680,annegret kramp karrenbauer wirbt im irak fuer bundeswehr mission,Die Verteidigungsministerin ist zu einem unangekündigten Besuch im Irak eingetroffen. Dort setzt sie sich für die Fortsetzung der Bundeswehr-Mission ein. ,['Matthias Gebauer'],https://www.spiegel.de/politik/deutschland/annegret-kramp-karrenbauer-wirbt-im-irak-fuer-bundeswehr-mission-a-4057f215-6adb-49f2-a794-deb8857ace23
1579071540,bastian schweinsteiger und ana ivanovic sprechen ueber mode,"Ana Ivanovic packte lieber praktische Kleidung ein, wenn sie auf Reisen ging. Seit sie Bastian Schweinsteiger kennt, ist das offenbar anders.",,https://www.spiegel.de/panorama/leute/bastian-schweinsteiger-und-ana-ivanovic-sprechen-ueber-mode-a-ae971aa3-2946-48c1-8c91-14f43b87a921
1579064400,die lage am morgen die kanzlerin und die kohle,In Thüringen macht die CDU vielleicht was mit links. Im Kanzleramt muss Angela Merkel einen Ost-West-Konflikt lösen. Und in Moskau verspricht Wladimir Putin seinem Volk Wohltaten. Das ist die Lage am Mittwoch.,['Philipp Wittrock'],https://www.spiegel.de/politik/deutschland/die-lage-am-morgen-die-kanzlerin-und-die-kohle-a-da37df00-9286-467b-9db7-7a9f73799524
1579029660,friedrich merz fordert unternehmensteuer auf dem bierdeckel,Die Idee von einer Steuererklärung auf dem Bierdeckel ist wohl die bekannteste von Friedrich Merz. Jetzt greift er sie wieder auf.,,https://www.spiegel.de/wirtschaft/friedrich-merz-fordert-unternehmensteuer-auf-dem-bierdeckel-a-53502355-b636-45b8-b815-b56f911844bb
1579017703,libyen merkels riskanter poker mit erdogan und putin,"Mit persönlichem Einsatz versucht die Bundeskanzlerin, eine Eskalation des Stellvertreterkriegs in Libyen abzuwenden. Hat der von ihr initiierte Gipfel in Berlin Erfolg, würde sie als Krisenmanagerin glänzen. Kann das gelingen?","['Matthias Gebauer', 'Christoph Schult', 'Severin Weiland']",https://www.spiegel.de/ausland/libyen-merkels-riskanter-poker-mit-erdogan-und-putin-a-663a76a4-966b-442d-a679-3cab12000bcc
1579016791,news des tages erdogan und putin kaempfen um die macht in libyen,Erdogan oder Putin - wer gewinnt den Machtkampf um Libyen? Wie geht es weiter mit dem Amtsenthebungsverfahren gegen Trump? Und welchen Sinn macht die Wahl eines Unworts des Jahres? Das Wichtigste zum Abend.,['Alwin Schröder'],https://www.spiegel.de/politik/news-des-tages-erdogan-und-putin-kaempfen-um-die-macht-in-libyen-a-ab9f79df-452e-4ba6-880f-7c3de5d74fcd
